ref_area.label,sex.label,classif1.label,time,obs_value
Argentina,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2022,645.88
Argentina,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2022,384.61
Argentina,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2022,411.33
Argentina,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2022,390.29
Argentina,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2022,392.41
Argentina,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2022,413.09
Argentina,Sex: Female,Occupation (ISCO-08): X. Not elsewhere classified,2022,507.46
Argentina,Sex: Total,Occupation (Skill level): Total,2021,354.49
Argentina,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,2021,541
Argentina,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,2021,294.28
Argentina,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,2021,219.55
Argentina,Sex: Total,Occupation (Skill level): Not elsewhere classified,2021,462.82
Argentina,Sex: Male,Occupation (Skill level): Total,2021,356.73
Argentina,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,2021,578.3
Argentina,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,2021,296.7
Argentina,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,2021,207.56
Argentina,Sex: Male,Occupation (Skill level): Not elsewhere classified,2021,423.89
Argentina,Sex: Female,Occupation (Skill level): Total,2021,351.8
Argentina,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,2021,505.8
Argentina,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,2021,290.33
Argentina,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,2021,228.01
Argentina,Sex: Female,Occupation (Skill level): Not elsewhere classified,2021,513.66
Argentina,Sex: Total,Occupation (ISCO-08): Total,2021,354.49
Argentina,Sex: Total,Occupation (ISCO-08): 1. Managers,2021,782.7
Argentina,Sex: Total,Occupation (ISCO-08): 2. Professionals,2021,566.6
Argentina,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2021,485.25
Argentina,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2021,374.86
Argentina,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2021,246.3
Argentina,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2021,221.76
Argentina,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2021,255.05
Argentina,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2021,298.94
Argentina,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2021,219.55
Argentina,Sex: Total,Occupation (ISCO-08): X. Not elsewhere classified,2021,462.82
Argentina,Sex: Male,Occupation (ISCO-08): Total,2021,356.73
Argentina,Sex: Male,Occupation (ISCO-08): 1. Managers,2021,850.25
Argentina,Sex: Male,Occupation (ISCO-08): 2. Professionals,2021,619.35
Argentina,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2021,521.19
Argentina,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2021,372.44
Argentina,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2021,266.3
Argentina,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2021,222.57
Argentina,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2021,255.31
Argentina,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2021,308.97
Argentina,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2021,207.56
Argentina,Sex: Male,Occupation (ISCO-08): X. Not elsewhere classified,2021,423.89
Argentina,Sex: Female,Occupation (ISCO-08): Total,2021,351.8
Argentina,Sex: Female,Occupation (ISCO-08): 1. Managers,2021,704.13
Argentina,Sex: Female,Occupation (ISCO-08): 2. Professionals,2021,535.94
Argentina,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2021,434.71
Argentina,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2021,376.99
Argentina,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2021,226.48
Argentina,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2021,220.83
Argentina,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2021,248.69
Argentina,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2021,207.07
Argentina,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2021,228.01
Argentina,Sex: Female,Occupation (ISCO-08): X. Not elsewhere classified,2021,513.66
Argentina,Sex: Total,Occupation (Skill level): Total,2020,270.53
Argentina,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,2020,386.17
Argentina,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,2020,217.56
Argentina,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,2020,169.53
Argentina,Sex: Total,Occupation (Skill level): Not elsewhere classified,2020,314.98
Argentina,Sex: Male,Occupation (Skill level): Total,2020,270.36
Argentina,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,2020,410.95
Argentina,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,2020,215.28
Argentina,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,2020,165.76
Argentina,Sex: Male,Occupation (Skill level): Not elsewhere classified,2020,318.28
Argentina,Sex: Female,Occupation (Skill level): Total,2020,270.73
Argentina,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,2020,365.67
Argentina,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,2020,221.71
Argentina,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,2020,172.23
Argentina,Sex: Female,Occupation (Skill level): Not elsewhere classified,2020,310.87
Argentina,Sex: Total,Occupation (ISCO-08): Total,2020,270.53
Argentina,Sex: Total,Occupation (ISCO-08): 1. Managers,2020,626.92
Argentina,Sex: Total,Occupation (ISCO-08): 2. Professionals,2020,406.57
Argentina,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2020,329.61
Argentina,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2020,293.68
Argentina,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2020,178.5
Argentina,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2020,118.82
Argentina,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2020,218.9
Argentina,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2020,198.35
Argentina,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2020,169.53
Argentina,Sex: Total,Occupation (ISCO-08): X. Not elsewhere classified,2020,314.98
Argentina,Sex: Male,Occupation (ISCO-08): Total,2020,270.36
Argentina,Sex: Male,Occupation (ISCO-08): 1. Managers,2020,707.62
Argentina,Sex: Male,Occupation (ISCO-08): 2. Professionals,2020,468.25
Argentina,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2020,330.2
Argentina,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2020,289.86
Argentina,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2020,182.08
Argentina,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2020,121.31
Argentina,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2020,219.89
Argentina,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2020,203.48
Argentina,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2020,165.76
Argentina,Sex: Male,Occupation (ISCO-08): X. Not elsewhere classified,2020,318.28
Argentina,Sex: Female,Occupation (ISCO-08): Total,2020,270.73
Argentina,Sex: Female,Occupation (ISCO-08): 1. Managers,2020,534.87
Argentina,Sex: Female,Occupation (ISCO-08): 2. Professionals,2020,373.42
Argentina,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2020,328.92
Argentina,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2020,296.87
Argentina,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2020,174.35
Argentina,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2020,107.86
Argentina,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2020,200.46
Argentina,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2020,123.5
Argentina,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2020,172.23
Argentina,Sex: Female,Occupation (ISCO-08): X. Not elsewhere classified,2020,310.87
Argentina,Sex: Total,Occupation (Skill level): Total,2019,170.42
Argentina,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,2019,259.14
Argentina,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,2019,146.33
Argentina,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,2019,110.61
Argentina,Sex: Total,Occupation (Skill level): Not elsewhere classified,2019,232.04
Argentina,Sex: Male,Occupation (Skill level): Total,2019,170.12
Argentina,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,2019,263.69
Argentina,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,2019,146.86
Argentina,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,2019,110.45
Argentina,Sex: Male,Occupation (Skill level): Not elsewhere classified,2019,221.99
Argentina,Sex: Female,Occupation (Skill level): Total,2019,170.77
Argentina,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,2019,255.1
Argentina,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,2019,145.43
Argentina,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,2019,110.71
Argentina,Sex: Female,Occupation (Skill level): Not elsewhere classified,2019,248.6
Argentina,Sex: Total,Occupation (ISCO-08): Total,2019,170.42
Argentina,Sex: Total,Occupation (ISCO-08): 1. Managers,2019,376.08
Argentina,Sex: Total,Occupation (ISCO-08): 2. Professionals,2019,282.97
Argentina,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2019,215.5
Argentina,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2019,194.84
Argentina,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2019,123.89
Argentina,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2019,123.42
Argentina,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2019,130.68
Argentina,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2019,140.78
Argentina,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2019,110.61
Argentina,Sex: Total,Occupation (ISCO-08): X. Not elsewhere classified,2019,232.04
Argentina,Sex: Male,Occupation (ISCO-08): Total,2019,170.12
Argentina,Sex: Male,Occupation (ISCO-08): 1. Managers,2019,391.74
Argentina,Sex: Male,Occupation (ISCO-08): 2. Professionals,2019,298.07
Argentina,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2019,220.85
Argentina,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2019,200.17
Argentina,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2019,132.67
Argentina,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2019,107.5
Argentina,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2019,130.19
Argentina,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2019,144.42
Argentina,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2019,110.45
Argentina,Sex: Male,Occupation (ISCO-08): X. Not elsewhere classified,2019,221.99
Argentina,Sex: Female,Occupation (ISCO-08): Total,2019,170.77
Argentina,Sex: Female,Occupation (ISCO-08): 1. Managers,2019,356.77
Argentina,Sex: Female,Occupation (ISCO-08): 2. Professionals,2019,274.37
Argentina,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2019,208.46
Argentina,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2019,190.81
Argentina,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2019,114.94
Argentina,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2019,167.01
Argentina,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2019,140.77
Argentina,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2019,101.26
Argentina,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2019,110.71
Argentina,Sex: Female,Occupation (ISCO-08): X. Not elsewhere classified,2019,248.6
Argentina,Sex: Total,Occupation (Skill level): Total,2018,121.02
Argentina,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,2018,184.42
Argentina,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,2018,105.37
Argentina,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,2018,82
Argentina,Sex: Total,Occupation (Skill level): Not elsewhere classified,2018,161.52
Argentina,Sex: Male,Occupation (Skill level): Total,2018,121.88
Argentina,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,2018,192.38
Argentina,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,2018,106.55
Argentina,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,2018,78.78
Argentina,Sex: Male,Occupation (Skill level): Not elsewhere classified,2018,157.33
Argentina,Sex: Female,Occupation (Skill level): Total,2018,120.01
Argentina,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,2018,177.6
Argentina,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,2018,103.37
Argentina,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,2018,83.98
Argentina,Sex: Female,Occupation (Skill level): Not elsewhere classified,2018,168.62
Argentina,Sex: Total,Occupation (ISCO-08): Total,2018,121.02
Argentina,Sex: Total,Occupation (ISCO-08): 1. Managers,2018,292.98
Argentina,Sex: Total,Occupation (ISCO-08): 2. Professionals,2018,202.02
Argentina,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2018,152.61
Argentina,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2018,136.85
Argentina,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2018,90.5
Argentina,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2018,82.9
Argentina,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2018,96
Argentina,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2018,101.14
Argentina,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2018,82
Argentina,Sex: Total,Occupation (ISCO-08): X. Not elsewhere classified,2018,161.52
Argentina,Sex: Male,Occupation (ISCO-08): Total,2018,121.88
Argentina,Sex: Male,Occupation (ISCO-08): 1. Managers,2018,314.24
Argentina,Sex: Male,Occupation (ISCO-08): 2. Professionals,2018,223.98
Argentina,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2018,157.32
Argentina,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2018,141.25
Argentina,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2018,98.18
Argentina,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2018,76.6
Argentina,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2018,96.4
Argentina,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2018,103.23
Argentina,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2018,78.78
Argentina,Sex: Male,Occupation (ISCO-08): X. Not elsewhere classified,2018,157.33
Argentina,Sex: Female,Occupation (ISCO-08): Total,2018,120.01
Argentina,Sex: Female,Occupation (ISCO-08): 1. Managers,2018,268.28
Argentina,Sex: Female,Occupation (ISCO-08): 2. Professionals,2018,190
Argentina,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2018,146.52
Argentina,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2018,133.58
Argentina,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2018,82.24
Argentina,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2018,98.9
Argentina,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2018,90
Argentina,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2018,79.97
Argentina,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2018,83.98
Argentina,Sex: Female,Occupation (ISCO-08): X. Not elsewhere classified,2018,168.62
Argentina,Sex: Total,Occupation (Skill level): Total,2017,94.68
Argentina,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,2017,143.39
Argentina,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,2017,85.64
Argentina,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,2017,67.24
Argentina,Sex: Total,Occupation (Skill level): Not elsewhere classified,2017,94.14
Argentina,Sex: Male,Occupation (Skill level): Total,2017,94.3
Argentina,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,2017,147.44
Argentina,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,2017,85.87
Argentina,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,2017,63.61
Argentina,Sex: Male,Occupation (Skill level): Not elsewhere classified,2017,93.6
Argentina,Sex: Female,Occupation (Skill level): Total,2017,95.15
Argentina,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,2017,139.85
Argentina,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,2017,85.25
Argentina,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,2017,69.6
Argentina,Sex: Female,Occupation (Skill level): Not elsewhere classified,2017,94.82
Argentina,Sex: Total,Occupation (ISCO-08): Total,2017,94.68
Argentina,Sex: Total,Occupation (ISCO-08): 1. Managers,2017,202.02
